id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,STATE,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,AUS_MORT_DTH
32,215.7055585,152.9801255,-26.51516403,280,271,718,667,352,269,208,134,364,433,678,710,807,877,726,687,447,398,171,138,46,33,4433,4413,363,206,71,71,4,3,6,5,81,79,3767,3626,758,765,4421,4230,138,188,4240,4103,1542,1652,4401,4366,185,212,1733,510,1227,1.1,1037,2.6,9165,1977,109,372,75,1267,1986,153,443,200,901,85,77,4477,4329,238,213,4421,4229,70,118,2591,2645,4,4,3,3,3,3,17,25,1541,1329,651,2858,852,2609,3734,8766,1152,1421,699,193,155,2466,2181,67,315,76,474,QLD,0.060120022,0.037315876,0.072441632,0.062077242,42.29240849,0.521056077,0.017455815,0.201723762,0.037966398,0.147501636,1.069803747,106.3719432,Imp,-0.15035565
33,1440.21735,144.3678424,-36.5623568,130,107,281,285,141,163,101,81,151,180,250,276,366,374,347,307,198,164,103,96,28,34,1987,1983,109,83,24,25,0,5,0,0,24,30,1864,1827,127,137,1982,1945,30,48,1955,1923,403,596,1978,1971,70,61,1200,472,1204,1.1,996,2.6,4080,885,73,172,52,505,881,55,163,112,457,23,32,1999,1962,75,72,1983,1945,22,19,1310,1355,0,0,0,0,0,0,7,11,556,483,424,1124,504,1042,1760,3950,684,631,186,52,46,1113,937,5,81,31,161,VIC,0.058088235,0.044607843,0.080617496,0.072041166,2.830940107,0.512619456,0.013232051,0.083802989,0.024013722,0.153638814,1.054856568,148.8463073,NotImp,-0.268989383
34,801.0282564,146.0440601,-38.45113075,358,322,709,713,337,337,272,244,483,508,618,681,707,769,718,771,544,531,287,364,82,169,4695,5052,423,356,25,25,6,8,0,3,31,36,4386,4604,490,584,4707,5017,212,216,4719,5025,1194,1740,4639,4936,225,245,1300,514,1273,1.1,987,2.4,10047,2296,114,290,111,1242,2291,124,410,473,1076,31,35,4876,5196,209,178,4706,5017,27,37,2828,3283,6,10,10,5,7,4,11,16,1625,1543,1105,2673,1417,2652,4539,9576,1689,1347,782,95,92,2738,2378,58,296,70,499,VIC,0.067681895,0.051358615,0.090863854,0.10589172,12.52699007,0.544884554,0.006667994,0.149482484,0.018610669,0.15147293,0.990127758,118.1223325,NotImp,0.173477718
35,10.97749386,151.0985909,-33.70024869,1121,1023,1633,1574,795,723,869,846,2578,2847,2550,2517,1803,1904,1306,1471,859,971,510,730,245,498,13790,14647,480,457,47,78,6,0,0,0,53,78,7050,7184,6527,7267,7838,8000,5781,6501,10845,11274,7933,8473,13371,14205,823,916,2167,680,1774,1.2,1466,2.5,29316,6364,277,733,230,3915,6464,327,1219,1036,3461,51,78,13561,14425,658,601,7836,8000,569,720,7101,8407,867,819,391,377,86,99,226,190,3802,3351,1831,8916,2475,9304,11967,27578,2809,3828,4262,450,461,8329,7357,1313,2739,1049,3196,NSW,0.073134125,0.058500478,0.055053382,0.075007675,2447.590484,0.515980489,0.004468397,0.889449807,0.031074121,0.130368046,1.000701311,21.12285925,NotImp,1.16417278
36,1.638775586,153.0618393,-27.43658886,99,89,207,229,131,116,195,205,386,394,343,338,333,337,322,321,213,183,82,101,29,67,2201,2266,142,113,11,9,3,4,0,0,14,13,1624,1705,552,548,1930,1999,255,265,1883,1959,1404,1380,2107,2180,522,272,2600,948,2511,1.1,1896,2.2,5079,864,59,189,36,887,864,64,208,137,789,16,11,2178,2245,147,123,1930,1999,26,40,1511,1587,31,21,14,7,4,8,24,12,488,478,393,1451,449,1467,2195,4285,551,493,853,56,55,1520,1335,149,466,126,500,QLD,0.03701516,0.078755661,0.063779528,0.069094488,1924.756325,0.474015748,0.005314961,0.318897638,0.021850394,0.136417323,1.075367647,5.385120767,Imp,-0.234136762
37,1.459526089,151.2240788,-33.87013356,222,210,192,180,160,202,772,709,2882,2641,2092,1467,1402,925,1028,892,603,493,296,315,103,251,9275,7915,479,370,93,86,4,0,3,4,100,90,4703,4067,3586,2834,6674,5477,1637,1467,6385,5335,6415,5227,7544,6492,2909,2136,2200,1105,2494,1.2,1523,1.6,19082,1748,216,856,115,6407,1599,196,945,478,4678,100,89,8244,6992,1409,1204,6674,5477,248,317,3735,3549,85,50,115,63,160,156,51,36,3505,2426,1380,6494,1391,5116,10819,14037,1479,1663,5750,308,223,6536,5016,971,2519,761,2319,NSW,0.022639136,0.07761241,0.052507467,0.055494419,7758.405202,0.439867945,0.009956506,0.499082953,0.027825814,0.14704187,1.287052923,1.604946603,NotImp,0.336478278
38,157.4160306,131.1309616,-12.56039729,286,298,684,625,282,256,197,174,408,488,724,766,695,597,486,371,194,146,58,46,7,14,3720,3616,299,165,216,238,16,12,28,33,260,283,3121,2906,452,522,3425,3231,172,224,3415,3253,836,1178,3566,3522,391,331,2300,883,2084,1.2,1884,2.9,7807,1341,101,309,36,1263,1386,104,283,102,985,260,281,3315,3174,445,326,3423,3231,73,112,1951,2022,4,0,5,7,0,0,15,14,1306,1078,412,2239,573,1966,2660,7086,554,1430,414,97,53,2228,1972,29,117,44,310,NT,0.074804662,0.047521455,0.033171107,0.026383197,49.28162871,0.501408811,0.069544057,0.175461066,0.019211066,0.119748975,1.114467849,2598.541507,Imp,-0.355901594
39,211.8643423,144.517306,-37.35632796,195,210,452,509,250,190,129,124,192,226,478,557,520,565,454,477,267,247,100,151,32,84,2892,3186,177,154,15,17,0,0,0,0,15,17,2468,2703,451,477,2809,3044,133,148,2754,3024,1164,1414,2844,3065,150,202,1700,619,1754,1.1,1453,2.7,6262,1372,66,178,58,749,1383,80,278,234,646,14,17,2925,3177,130,145,2809,3044,17,34,1644,1887,5,3,0,0,8,3,6,20,1058,1073,611,1652,758,1698,2574,5908,820,1049,346,62,62,1688,1566,115,361,110,487,VIC,0.064675822,0.040402427,0.063707488,0.076959923,29.41779695,0.536963117,0.005109373,0.19303848,0.019798818,0.142743094,0.953994405,64.30670294,NotImp,-0.180764932
40,2.75933639,149.1429548,-35.15599055,106,103,106,112,28,23,44,63,217,261,141,130,54,40,24,23,10,3,3,3,0,0,701,735,33,26,6,10,3,0,0,0,9,10,439,481,265,262,429,455,278,288,609,612,396,435,694,741,21,14,2400,1133,2264,1,2089,2.8,1470,320,3,19,6,173,316,11,28,3,187,7,12,697,730,30,18,429,454,35,37,348,402,65,64,54,42,0,0,10,7,174,165,72,428,86,451,590,1437,17,395,99,10,11,470,449,69,101,57,154,ACT,0.142176871,0.072789116,0.008837525,0.004078858,391.0264598,0.522093814,0.012916383,0.743031951,0.014276003,0.047586676,1.048640916,14.07143008,Imp,-0.455388115
41,8.539842008,146.8255799,-19.26789013,152,181,220,236,142,151,251,212,475,428,384,355,430,373,341,250,145,120,86,99,23,43,2429,2325,220,122,103,113,21,25,13,22,137,160,2061,1961,388,343,2326,2176,134,145,2248,2129,997,1032,2332,2315,686,344,1842,739,1561,1.1,1187,2.1,5681,682,96,274,48,1182,673,70,279,139,870,137,159,2325,2167,187,121,2326,2175,23,42,1492,1527,3,0,9,9,3,3,22,21,745,625,334,1698,383,1488,2529,4647,489,641,982,105,64,1647,1344,46,229,64,342,QLD,0.058616441,0.081499736,0.04470257,0.046110524,595.5025246,0.447905667,0.052270327,0.177754312,0.029743048,0.159450898,1.184175235,1109.553349,Imp,-0.28035771
42,2210.614387,152.2795482,-25.14933962,230,216,598,572,294,275,177,157,336,342,563,575,725,759,909,848,690,536,253,225,43,61,4387,4271,431,296,115,109,3,0,8,10,126,119,3888,3660,636,651,4414,4172,155,172,4315,4063,1045,1180,4369,4255,474,417,1300,396,903,1.1,808,2.4,9516,2183,171,477,99,1063,2189,113,371,285,814,125,120,4432,4231,262,214,4414,4173,34,55,3129,3098,9,9,7,3,0,4,17,21,1063,898,632,2983,794,2644,4535,8624,1591,1096,739,161,152,2161,1773,21,161,26,263,QLD,0.046868432,0.035098781,0.103604077,0.086371756,4.302739237,0.494063255,0.025743407,0.169591258,0.032888515,0.159293895,1.092517007,268.593255,Imp,-0.063534474
43,10.23857314,145.0882408,-37.73122353,635,644,1067,906,633,488,640,560,1113,1101,1338,1419,1121,1224,950,1120,771,847,467,572,165,328,8537,8870,362,340,29,25,3,3,3,0,35,28,6465,6717,2057,2126,6800,6980,1771,1946,7941,8276,3928,4193,8166,8670,693,423,1926,630,1711,1.1,1422,2.6,17951,3906,167,379,198,2548,3952,196,696,710,2106,33,28,8493,8870,374,310,6801,6980,164,200,5292,6004,106,99,131,127,10,6,56,48,2353,2013,1128,5570,1553,5645,6961,16835,2756,2315,1252,196,177,4899,4370,438,1157,328,1431,VIC,0.071249513,0.066848644,0.078152852,0.097315062,1597.266822,0.51426025,0.003509358,0.440062389,0.020777629,0.130681818,1.028901734,14.33774473,NotImp,0.695389142
44,2686.431288,151.821823,-28.18048823,134,109,317,290,158,121,66,52,174,168,245,275,317,331,377,365,307,242,135,116,45,48,2087,1990,190,127,43,51,4,0,0,0,47,51,1927,1790,210,208,2103,1969,56,58,2072,1947,472,572,2050,1943,142,133,1218,402,934,1.1,783,2.5,4270,1036,65,173,66,482,1035,57,151,165,312,48,50,2115,1977,112,90,2102,1969,6,3,1643,1644,3,0,3,0,0,0,6,10,356,251,431,1232,513,1075,2007,3993,751,521,300,58,49,1070,854,12,75,16,157,QLD,0.056908665,0.02763466,0.114024819,0.095059705,1.588877832,0.510419106,0.022945446,0.124560993,0.025052681,0.158510887,1.101161665,142.0781815,Imp,-0.186419459
45,55.00453957,152.3236025,-24.83455463,197,188,476,456,264,245,202,178,306,342,345,407,469,502,451,497,462,496,286,300,78,140,3300,3555,235,196,117,127,6,5,7,5,130,137,2908,3080,381,433,3178,3453,139,123,3162,3378,791,909,3241,3477,203,217,1365,396,948,1.1,792,2.4,7136,1549,92,261,114,846,1582,123,285,383,737,131,135,3199,3438,206,180,3180,3451,41,33,2358,2705,7,0,19,10,3,0,8,14,699,613,427,2143,620,2211,3058,6717,1262,703,660,129,109,1511,1327,22,116,25,212,QLD,0.053951794,0.053251121,0.115734903,0.131147541,127.4182424,0.531035449,0.037410677,0.150763626,0.033347345,0.176264537,0.989367655,301.3651596,Imp,0.100553731
46,18.25471514,138.564211,-34.85640146,555,533,1099,960,592,539,664,643,1432,1430,1277,1225,1097,1008,853,868,484,587,363,558,174,314,8250,8385,341,280,176,182,7,9,0,6,183,197,4163,4133,3844,3988,3561,3554,4536,4667,6538,6698,3086,3077,8069,8161,473,481,1625,372,985,1.1,809,2.5,17185,2931,221,590,191,3005,2906,248,721,890,2405,184,197,7902,8056,504,412,3560,3554,1268,1430,3913,4239,285,206,467,394,0,5,174,142,1658,1480,633,5603,790,5729,6978,16227,1443,1920,2676,363,265,3893,3161,164,646,191,751,SA,0.063311027,0.076054699,0.059408821,0.084894682,892.5086596,0.507738857,0.022111021,0.991213779,0.036541371,0.16647271,1.070671819,8.6632703,Imp,0.633199741
47,28605.88799,118.9110895,-32.83684803,168,178,309,332,77,67,94,68,330,276,382,309,413,347,363,277,212,157,86,84,28,28,2222,1922,239,201,76,81,4,3,4,3,84,87,2057,1779,258,265,2268,2008,67,62,2204,1923,790,770,2081,1914,428,110,790,563,1098,1.1,902,2.4,4533,1075,67,161,60,628,1016,43,100,113,336,82,89,2247,1975,132,59,2268,2008,5,4,1595,1483,3,0,3,3,0,4,0,0,601,480,804,1019,789,737,2422,3996,809,340,515,44,29,1565,1049,6,98,7,206,WA,0.076329142,0.035737922,0.071901191,0.05932951,0.158458341,0.476621085,0.037715042,0.143802382,0.016100573,0.119982356,1.197470817,303.0851331,NotImp,-0.280933
48,22.44399215,149.1105878,-35.14949751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,ACT,0,0,0,0,0,0,0,0,0,0,3,14.82501553,Imp,-0.460843936
49,5.228258964,138.6481303,-34.90024621,321,322,604,523,294,300,435,479,867,928,856,858,677,717,544,626,412,618,438,620,185,432,5414,6213,219,211,22,24,5,3,8,4,35,31,3599,4119,1753,2051,3702,4220,1703,1995,4569,5232,2516,2924,5271,6021,257,336,1625,517,1333,1.1,972,2.2,11884,2292,95,360,178,1784,2302,132,519,859,1768,37,28,5374,6192,224,203,3702,4220,105,128,3359,4311,89,73,78,77,12,9,81,74,1410,1331,767,3639,1079,4187,5703,11294,1790,1362,1710,161,158,2905,2897,239,823,214,1091,SA,0.054106361,0.076910131,0.08708456,0.140513252,1908.077373,0.541186369,0.005553218,0.631215818,0.026840555,0.180311317,0.947518923,5.407202761,Imp,0.801103088
50,5.537256485,151.1654906,-33.80120304,674,668,978,892,439,432,548,576,1660,1765,1500,1590,1132,1211,878,987,532,568,294,401,139,258,8465,9063,310,285,27,28,0,7,0,0,27,35,4697,4899,3666,4042,5511,5609,2892,3380,6908,7304,5450,5762,8221,8783,482,506,2555,869,2314,1.2,1898,2.5,17993,3798,135,382,129,2680,3822,173,679,504,2605,27,34,8360,8943,386,370,5511,5610,301,432,4393,5209,284,229,138,138,133,139,73,73,2674,2409,1279,5435,1765,5575,7521,17004,1970,2370,2425,232,237,5278,4959,911,2081,801,2324,NSW,0.074584561,0.062468738,0.053628987,0.068189396,2752.377858,0.520895854,0.003445593,0.776925642,0.026064244,0.111259309,1.000113986,8.307566444,NotImp,0.444144146
51,10.96827407,150.9248,-33.91895501,1229,1180,1774,1756,914,851,946,1094,2543,2624,2063,1920,1876,1816,1408,1376,869,957,452,616,115,207,13830,14062,358,336,148,151,17,9,0,4,165,164,4766,4681,7789,8104,3587,3470,9014,9413,10014,10120,5272,5275,12702,12955,1568,1531,1575,379,991,1.3,886,2.7,28755,5525,449,926,226,4058,5488,558,1165,1149,3101,164,165,12486,12786,1538,1448,3586,3471,601,704,6776,7334,1084,1049,1864,1780,5,3,997,1040,1023,752,704,8732,855,8911,10118,25659,1761,2299,5018,586,529,5934,4208,283,946,260,1129,NSW,0.083776734,0.070944184,0.049937404,0.061900125,2402.602065,0.501460565,0.011441091,1.193490054,0.038774517,0.155550146,1.066521347,26.66761353,NotImp,0.479952499
52,6.983724941,144.9318201,-37.72287609,661,687,1152,1077,561,535,697,639,1864,1793,1600,1622,1261,1338,847,918,536,666,616,885,262,442,9738,10301,319,301,40,38,8,0,0,0,48,38,6519,6985,2998,3056,6089,6532,3483,3632,8325,9012,4444,4685,9507,10029,428,484,1950,588,1506,1.1,1232,2.5,20448,4097,209,509,249,3183,4063,258,721,1035,2763,48,41,9539,10113,469,449,6088,6532,172,195,5974,6879,248,168,821,719,5,15,124,84,1872,1786,975,6598,1293,6854,8676,19538,3006,2562,2159,288,216,5531,4812,361,1192,330,1459,VIC,0.065923318,0.065336463,0.069147636,0.097461979,2561.210481,0.519340799,0.004205585,0.643992371,0.024646682,0.1457773,1.009333601,10.51455843,NotImp,1.139247278
53,28.58527674,146.3413848,-41.22984227,103,92,238,213,102,105,60,49,130,156,207,230,226,207,199,168,120,118,41,43,8,9,1327,1322,106,69,72,67,0,4,8,4,80,75,1284,1230,99,92,1375,1324,16,19,1351,1284,207,257,1340,1304,21,39,1300,522,1269,1.1,1118,2.7,2704,624,29,100,17,321,623,35,92,70,271,82,75,1294,1247,59,69,1375,1323,7,6,787,823,0,0,0,0,0,0,6,10,494,403,174,850,229,784,1057,2645,362,467,134,41,34,751,627,6,37,4,92,TAS,0.072115385,0.040310651,0.062476895,0.06284658,91.39681281,0.527911275,0.057301294,0.083548983,0.027726433,0.126802218,1.068554396,397.7650642,NotImp,-0.388273401
54,1474.175384,145.4324888,-37.26105769,106,83,173,178,76,99,55,35,129,121,218,216,260,274,324,300,282,206,95,96,27,41,1626,1551,118,99,12,10,0,3,0,0,12,13,1399,1348,196,187,1542,1513,67,43,1532,1474,467,564,1538,1493,169,133,1387,441,1071,1.1,841,2.2,3332,737,60,171,56,441,743,46,148,119,331,15,12,1593,1529,137,109,1543,1511,13,14,916,938,0,3,0,3,3,0,6,10,551,483,434,869,469,794,1861,3032,659,423,225,47,27,880,692,28,106,17,172,VIC,0.056722689,0.027010804,0.121212121,0.102910291,2.258714479,0.500750075,0.00750075,0.147914791,0.02220222,0.180018002,1.080495356,74.11703926,NotImp,-0.261430456
55,6.265224571,144.8076335,-37.75335563,522,530,964,898,524,518,640,613,1302,1360,1107,1110,966,993,892,964,633,687,328,436,88,134,7732,8011,235,231,20,28,5,6,0,0,25,34,2696,2646,4587,4852,1711,1685,5630,5925,5888,6153,2988,2853,7370,7586,652,750,1408,346,939,1.2,889,2.9,16359,3181,258,473,160,2407,3180,311,673,690,1960,30,33,7262,7501,676,707,1712,1685,1604,1785,3754,4147,231,159,435,368,0,3,330,223,797,756,409,5262,591,5350,5461,14956,1989,1419,1438,370,342,3591,2692,120,522,107,621,VIC,0.064307109,0.076593924,0.064119804,0.076833741,2251.685387,0.50403423,0.003606357,1.283251834,0.043520782,0.156784841,1.043899882,15.25546337,NotImp,0.201099576
56,1627.568355,143.7070985,-36.9813494,136,127,283,263,158,151,110,78,154,159,274,287,425,396,497,445,374,336,168,145,41,56,2413,2290,207,154,37,15,3,3,3,0,43,18,2214,2081,286,259,2479,2333,55,47,2402,2272,528,682,2415,2303,84,60,867,371,880,1.1,700,2.3,4861,1078,92,278,79,675,1080,72,243,206,453,39,18,2497,2352,85,72,2477,2334,10,14,1548,1561,0,0,3,3,0,0,6,19,779,621,529,1501,604,1319,2588,4718,1083,637,246,92,50,1135,915,20,83,17,171,VIC,0.054104094,0.03867517,0.119909502,0.110448375,2.984830194,0.513574661,0.012546277,0.13307281,0.029206088,0.199506376,1.107354184,144.5253807,NotImp,-0.160568622
57,146.2335288,147.2104855,-43.0359465,267,293,590,586,200,216,151,166,352,414,520,587,536,526,437,421,261,244,111,129,31,49,3260,3454,196,177,152,155,5,3,3,0,160,158,2870,3022,462,482,3252,3388,101,132,3189,3364,1051,1301,3238,3437,93,112,1517,591,1462,1.1,1306,2.8,6879,1520,63,202,48,767,1533,53,257,174,733,159,158,3185,3361,111,113,3250,3389,16,30,1811,2054,0,3,5,4,3,0,17,23,1283,1221,529,1924,668,1950,2691,6674,869,1157,363,82,57,1821,1692,87,339,81,446,TAS,0.081407181,0.046082279,0.058575581,0.061337209,46.72169481,0.530523256,0.04622093,0.171075581,0.020203488,0.115843023,0.99711483,610.9399272,NotImp,-0.22201331
58,11157.99622,151.0183245,-25.11492576,135,110,232,267,105,98,60,71,173,174,222,226,275,247,295,260,229,202,119,137,36,42,1684,1693,198,140,132,126,3,8,0,0,135,134,1675,1613,88,109,1743,1700,30,43,1719,1680,363,448,1678,1697,240,194,1002,409,965,1.1,768,2.3,3811,808,53,144,53,457,801,41,115,164,338,133,137,1628,1597,120,100,1743,1700,3,9,1301,1360,0,0,3,0,0,0,3,6,355,292,400,948,502,829,1889,3373,644,339,390,61,43,964,747,9,42,6,115,QLD,0.064287589,0.03437418,0.100734523,0.099947534,0.341518173,0.496065058,0.070566632,0.070828961,0.027282267,0.149527807,1.066326531,329.5184479,Imp,-0.227890267
59,9.916130928,145.2333804,-37.81141208,588,533,871,820,442,426,501,524,1326,1339,1179,1199,900,955,770,912,553,675,406,581,158,350,7363,8028,331,287,28,26,3,3,3,0,34,29,5213,5572,2206,2448,5785,6189,1678,1855,6369,6916,3273,3669,7257,7813,310,384,1733,576,1459,1.1,1133,2.4,15764,3052,197,485,182,2320,3047,204,806,799,2103,35,29,7413,8036,245,250,5786,6191,207,258,4186,5099,180,134,75,77,12,9,145,137,2248,1986,1021,4856,1367,5198,6946,15068,2009,2014,2210,216,212,4353,3866,267,888,245,1129,VIC,0.071111393,0.065021568,0.070853156,0.101871234,1444.101404,0.530225182,0.003996194,0.519314938,0.027148747,0.169552807,0.987549737,23.72913258,NotImp,0.652973962
60,4.519846387,115.8076582,-32.08334709,260,232,456,460,244,229,266,300,567,577,586,585,534,525,397,430,323,363,151,179,24,56,3596,3759,211,178,98,118,0,0,0,0,98,118,2569,2600,1039,1151,3086,3191,542,593,3204,3316,1355,1613,3561,3712,145,150,1770,605,1551,1.1,1180,2.4,7568,1337,83,318,69,1285,1337,115,381,265,1150,98,117,3525,3659,184,159,3087,3190,47,54,2090,2427,14,16,43,46,4,9,20,33,1192,1008,350,2507,571,2438,3285,7270,825,1262,878,108,116,2143,1912,69,325,89,480,WA,0.065010571,0.074788584,0.065794689,0.079006474,1371.052647,0.524507861,0.028537455,0.439291848,0.029594398,0.162637072,1.047016772,15.15943726,NotImp,-0.20309581
61,14.26280565,153.4002728,-27.97376267,691,663,1141,1116,984,950,1503,1696,2563,2436,1842,1789,1521,1673,1447,1544,1119,1259,666,908,266,537,13072,13978,672,594,166,181,11,11,3,8,180,200,7640,7987,4693,5291,9642,10115,2743,3172,9615,10201,6008,6545,11808,12878,2391,2262,1733,468,1113,1.2,881,2.1,29339,4141,400,1270,309,5785,4178,510,1737,1273,5098,180,200,12309,13219,1254,1153,9642,10114,341,460,7185,8429,204,168,331,332,54,56,100,105,3504,3169,1670,8594,2095,9072,13253,24688,2383,2366,6203,718,584,6880,6445,483,1381,409,1869,QLD,0.046150176,0.109035754,0.069904567,0.092160873,1922.254707,0.499318337,0.012951602,0.541888207,0.044376278,0.187423313,1.067334576,5.442980485,Imp,1.361994834
62,6.371997862,145.0696545,-37.74571304,487,462,705,696,360,313,418,433,938,1020,988,993,857,926,660,697,477,630,434,591,194,336,6289,6856,230,240,23,26,0,0,3,0,26,26,4657,4993,1555,1820,4900,5254,1339,1613,5642,6075,3357,3528,6117,6582,693,825,2000,664,1870,1.1,1452,2.4,14216,2914,102,312,169,1828,2948,141,463,687,1699,25,28,6229,6818,266,250,4900,5254,118,169,3729,4508,102,69,84,89,3,10,37,37,1846,1656,970,3993,1296,4282,5678,12696,2163,1595,1378,176,119,3600,3333,481,1175,389,1400,VIC,0.066755768,0.059862127,0.077723852,0.109516776,1928.378204,0.498417388,0.003657593,0.445030597,0.020749807,0.131814025,0.977944486,12.05138146,NotImp,0.724899578
63,7.010861207,144.6853615,-37.87327848,576,579,1239,1134,727,717,687,670,1290,1244,1239,1290,1297,1396,1233,1272,692,617,244,326,57,94,8977,9058,303,282,55,58,13,9,0,0,68,67,5687,5756,3007,3071,6174,6210,2580,2683,7578,7635,3156,3354,8748,8863,412,354,1484,517,1324,1.1,1209,2.8,18377,3881,233,480,134,2740,3885,269,697,505,2267,67,68,8658,8795,556,477,6174,6209,205,231,5362,5951,313,255,511,478,7,0,159,126,1820,1537,883,5905,1099,5909,6709,17612,2205,2547,1404,319,321,5102,4108,242,673,181,801,VIC,0.062850302,0.073842303,0.054031995,0.056426162,2294.010535,0.509359016,0.007345739,0.617096528,0.034824246,0.126129067,1.070472895,25.27520577,NotImp,0.051904647
64,7475.417949,117.219027,-32.43523082,114,126,240,237,60,51,72,66,168,176,239,238,281,243,295,249,211,215,114,105,39,64,1629,1610,205,160,126,125,0,0,0,3,126,128,1538,1454,197,231,1717,1646,27,45,1649,1587,484,499,1624,1558,115,123,1100,492,1118,1.1,877,2.3,3422,820,40,151,53,413,819,45,115,147,277,126,130,1621,1560,86,80,1715,1648,8,10,1130,1186,0,0,3,0,0,0,3,5,496,418,479,878,529,765,1938,3184,644,309,374,57,38,989,759,10,35,7,134,WA,0.070134424,0.040327294,0.106339468,0.112182296,0.457705819,0.530236635,0.074203915,0.146070698,0.027753433,0.160969909,1.075073314,138.9011594,NotImp,-0.203659062
65,64.90339227,152.7353819,-27.54646647,159,150,413,351,200,164,101,101,208,236,338,352,372,375,267,220,113,89,37,39,7,7,2132,2019,82,64,27,34,3,0,3,9,33,43,1868,1785,267,232,2106,1988,46,48,2032,1925,696,784,2097,2009,78,56,1928,708,1839,1.1,1787,3.2,4238,953,45,99,25,517,954,32,120,54,424,36,41,2106,1984,74,61,2106,1988,8,8,1558,1523,3,6,12,7,0,0,0,3,438,361,341,1192,417,1093,1376,4110,385,696,197,58,47,1241,1089,36,143,33,235,QLD,0.072911751,0.047663992,0.037037037,0.031847134,64.30624971,0.495635763,0.017928757,0.139891484,0.024769993,0.08846426,1.116431452,29.6231519,Imp,-0.391400475
