id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,DEATHS,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,STATE,AUS_MORT_DTH
31,28.4262363,150.5051145,-23.31394672,271,246,487,462,212,248,255,253,471,478,437,418,387,454,362,316,152,199,85,162,40,95,2849,3146,310,186,152,188,26,25,10,15,188,228,2619,2756,293,322,2740,2904,178,194,2691,2888,919,1033,2742,2960,259,306,1700,597,1412,1.1,1172,2.6,6269,1131,74,200,60,936,1129,85,243,270,896,187,229,2727,2855,245,248,2739,2905,32,27,2067,2323,23,25,8,12,0,0,6,9,635,553,355,1780,481,1877,2331,5700,508,742,846,86,86,1667,1517,40,155,32,258,61,0.648099027,0.640141468,0.402826855,2.627208481,7.465094521,0.438162544,0.399293286,5.253533569,1.548586572,2.301236749,0.632428327,526.8931228,Imp,QLD,-0.164712599
32,18.95644524,151.9231512,-27.52613472,547,494,814,843,409,388,429,430,847,886,727,751,743,821,706,852,571,677,311,435,91,146,5823,6435,373,287,409,423,13,10,7,8,429,441,5445,5873,442,516,5765,6252,187,227,5682,6153,1491,1722,5702,6328,405,342,1413,491,1067,1.1,884,2.4,12775,2280,150,436,125,1840,2322,240,669,569,1587,430,442,5487,6020,278,260,5764,6252,37,29,4455,5203,9,9,21,13,5,0,17,29,1092,903,657,3787,883,4101,5340,12032,1595,1394,1843,186,164,3034,2639,40,199,43,365,89,0.573684211,0.560087719,0.551512495,2.729066199,14.9094495,0.289346778,0.390179746,5.344147304,1.402016659,2.291100395,0.632752941,108.6975794,Imp,QLD,0.201405928
33,155.7862987,138.8656321,-35.24231068,203,186,388,421,250,227,173,177,292,310,378,440,420,480,426,451,309,352,195,204,45,127,2899,3223,179,153,29,41,0,0,0,0,29,41,2618,2818,372,449,2959,3222,57,93,2847,3127,852,1083,2914,3165,105,151,1517,511,1192,1.1,986,2.5,6334,1378,77,187,76,776,1406,84,277,278,722,30,40,2978,3255,73,79,2960,3220,11,18,1663,2021,9,6,4,5,0,0,21,17,1038,1001,597,1776,803,1849,2721,6077,905,932,585,76,85,1623,1493,35,159,29,273,77,0.416545718,0.340348331,0.495286439,2.276287165,9.852313104,0.24075417,0.050761421,4.603335751,1.23857868,1.679477883,0.615426696,42.44222323,Imp,SA,-0.058046606
34,4358.994681,150.0498203,-23.35397073,66,78,218,178,110,104,51,70,136,133,179,191,226,218,231,192,126,99,47,22,9,3,1247,1219,154,69,31,32,3,0,0,3,34,35,1241,1140,57,74,1295,1203,12,12,1273,1179,295,383,1238,1206,83,82,1700,595,1634,1.1,1389,2.8,2610,637,41,99,25,313,644,15,69,49,253,34,35,1272,1181,95,72,1294,1204,3,3,1001,968,0,0,0,0,0,0,0,6,231,190,202,782,253,680,1088,2442,347,414,102,17,19,808,662,9,33,10,78,11,0.464678179,0.323390895,0.194357367,2.042319749,4.217151657,0.349529781,0.112852665,4.159874608,1.296238245,1.26645768,0.526789366,546.5386279,Imp,QLD,-0.393485654
35,5759.227693,143.1277044,-35.12687659,238,201,479,462,263,214,172,128,311,290,412,421,545,478,470,411,343,283,181,145,35,67,3234,2954,213,147,76,62,3,4,4,3,83,69,2977,2696,269,221,3057,2807,228,168,3119,2831,594,769,3193,2900,164,125,953,453,1026,1.1,878,2.6,6381,1454,91,227,76,881,1437,82,166,207,545,83,68,3197,2888,168,145,3058,2805,38,29,2099,2078,9,3,10,3,0,0,31,27,904,666,648,1807,746,1503,2842,6094,1024,758,474,67,68,1795,1299,8,98,15,205,50,0.467675378,0.301925722,0.340206186,2.371134021,10.08827558,0.24742268,0.109278351,4.512027491,1.280412371,1.44467354,0.505297474,340.8984184,NotImp,VIC,-0.161529366
36,7.756674222,115.8696426,-31.98103929,438,427,810,788,561,442,716,774,1449,1325,1170,1176,1121,1157,1096,1062,540,541,213,307,103,221,7649,7844,568,377,85,81,3,3,3,0,91,84,4704,4762,2881,2919,6218,6180,1392,1529,6149,6277,4692,4645,7147,7432,983,752,2383,910,2527,1.1,1842,2.2,16313,3195,172,554,92,2956,3176,166,735,465,2465,91,80,7515,7636,612,503,6219,6181,199,246,4280,4828,144,113,186,163,27,23,70,77,2350,1964,1244,5057,1575,4870,7768,14578,1904,1759,2807,190,201,4989,4260,633,1778,483,1815,86,0.387167449,0.695774648,0.334480601,2.492177722,27.33815154,0.295682103,0.056633292,5.26126408,1.623904881,2.273779725,0.587982833,3.275927894,NotImp,WA,0.273321355
37,9.411216368,145.1321796,-37.91594144,399,403,513,479,642,665,2358,1960,2325,1863,961,792,639,642,477,488,350,482,355,473,157,285,8852,8229,325,302,20,12,0,0,0,0,20,12,2611,2624,5904,5431,2853,2808,5700,5296,4302,4351,5970,5283,7856,7301,1548,1442,1800,339,1149,1.2,965,2.6,18148,2878,107,272,141,4866,2791,121,384,589,3765,18,15,8535,8095,622,423,2852,2809,760,728,3346,3744,604,382,564,453,33,25,308,199,2559,2290,1060,6440,1234,5875,6144,15158,1436,962,3114,601,444,4580,3434,866,1496,673,1556,125,0.318276581,1.488881167,0.430705106,3.252518235,19.69449856,0.217783953,0.01111497,6.211184439,1.745050365,3.479333102,0.557464881,18.65610794,NotImp,VIC,0.517540644
38,3.327952117,145.1068952,-37.82429487,295,249,596,594,334,346,390,441,549,565,601,688,700,793,610,672,285,311,191,290,87,186,4418,4944,220,190,3,6,3,3,0,0,6,9,3272,3706,1168,1259,3657,4061,793,927,3926,4423,2718,2993,4331,4841,217,251,2167,746,2417,1.1,1847,2.6,9643,2111,51,154,73,1360,2125,87,308,348,1423,6,12,4448,4975,182,149,3657,4059,106,137,2498,3113,64,61,22,16,10,17,29,27,1490,1376,847,2675,1184,2901,3794,9172,1409,1194,828,130,119,2679,2618,438,1082,340,1181,77,0.400284225,0.468972051,0.372632576,2.223484848,14.44832564,0.194128788,0.008522727,4.625473485,1.324810606,1.735795455,0.625228297,12.66569259,NotImp,VIC,0.134398645
39,7.861737295,145.7284051,-16.95545112,290,240,537,494,283,253,198,190,418,478,532,562,556,586,561,556,344,342,175,228,58,114,3705,3884,248,158,143,187,76,67,45,49,264,303,3080,3078,594,726,3422,3448,288,409,3466,3565,1313,1459,3632,3881,300,250,1733,620,1483,1.1,1196,2.5,8063,1555,105,272,61,1131,1602,101,306,364,940,265,302,3433,3536,253,206,3421,3448,34,57,2499,2820,3,8,12,17,0,3,7,14,915,769,499,2347,702,2353,3309,7514,1039,1047,809,138,73,2133,1968,45,227,59,419,66,0.499678457,0.390996785,0.439588689,2.530848329,10.59781165,0.26092545,0.442159383,5.156169666,1.417737789,1.975578406,0.581726619,1388.767613,Imp,QLD,-0.033065201
40,10.85424352,151.4674527,-33.37960371,744,640,1346,1314,692,743,601,598,1160,1218,1197,1356,1290,1506,1190,1373,852,1068,620,949,320,603,9513,10892,499,475,270,349,7,7,6,9,283,365,8565,9622,1047,1285,9434,10668,295,373,9227,10496,2566,2981,9436,10606,333,567,1766,474,1209,1.1,954,2.5,20942,3924,253,686,331,2729,3953,389,1159,1286,2623,282,365,9410,10671,319,331,9433,10669,65,82,7328,8911,12,7,16,12,7,8,18,30,1893,1658,955,6327,1464,7103,8827,20041,2706,2872,2078,365,333,4918,4682,91,453,105,770,296,0.506116208,0.448012232,0.667515924,2.663184713,25.73664038,0.248152866,0.168407643,5.176815287,1.337834395,2.245605096,0.645102713,59.36899465,NotImp,NSW,1.520700171
41,23.71866082,116.0680988,-31.8387733,297,270,607,527,278,254,222,223,474,525,528,579,431,466,282,286,141,165,70,71,10,15,3130,3252,211,128,136,148,0,0,0,0,136,148,2466,2526,691,715,2945,2998,226,247,2884,2905,913,1056,3100,3233,110,95,1750,676,1707,1,1518,2.9,6537,1200,57,176,28,973,1213,119,265,112,874,133,151,3037,3099,170,130,2946,2998,22,30,1898,2121,5,3,25,20,0,3,19,17,994,883,254,1995,366,2044,2353,6333,412,1246,514,66,86,1895,1665,22,136,30,196,13,0.730833333,0.580833333,0.208992506,2.672772689,10.25044408,0.282264779,0.236469609,5.654454621,1.649458784,2.021648626,0.593157895,23.66701179,NotImp,WA,-0.35018415
42,2.261787345,149.0739624,-35.34060487,81,78,161,123,77,68,99,112,255,223,208,188,198,168,123,109,113,146,70,85,16,32,1311,1266,88,67,30,18,0,0,0,3,30,21,874,842,438,437,996,973,319,312,1123,1104,775,727,1283,1257,76,43,1842,771,1887,1.1,1377,2.2,2657,509,35,96,19,499,504,29,126,103,370,26,24,1289,1264,87,44,997,971,38,40,664,733,77,50,34,35,0,0,25,19,399,334,229,842,264,804,1284,2543,328,267,518,33,23,772,675,127,244,95,280,17,0.469548134,0.721021611,0.515686275,2.739215686,3.391660965,0.303921569,0.1,5.623529412,1.558823529,2.378431373,0.560370215,8.192709958,Imp,ACT,-0.3289699
43,14.39025474,150.9931733,-33.95564779,848,817,1610,1586,860,799,779,721,1376,1438,1671,1782,1663,1739,1419,1508,933,983,552,702,170,260,11567,12049,313,288,147,169,3,5,5,3,155,177,9149,9375,2266,2455,8888,9176,2598,2758,10933,11268,4157,4408,11475,11937,315,341,2241,606,1742,1.1,1481,2.8,24071,5299,213,558,291,3064,5350,306,826,915,2535,157,177,11313,11747,411,411,8886,9176,274,320,8800,9520,124,131,474,466,6,9,37,47,1489,1193,1251,7586,1646,7689,8734,23411,3257,3195,1670,287,231,6484,5712,237,933,228,1229,143,0.458010945,0.395735044,0.366981132,2.318679245,34.86340792,0.113396226,0.064150943,4.723396226,1.266981132,1.54509434,0.581154299,22.03220634,NotImp,NSW,0.720082483
44,827.8143529,146.9076096,-43.30129463,99,101,228,217,81,93,70,62,150,152,226,234,272,261,326,307,215,178,103,89,18,11,1667,1603,121,102,138,143,6,12,7,7,151,162,1476,1415,221,217,1687,1609,35,47,1618,1572,393,467,1673,1598,72,60,1083,399,932,1.1,772,2.3,3404,699,51,166,47,492,681,51,171,113,372,152,162,1561,1489,75,54,1687,1609,8,6,918,1008,4,0,6,7,0,0,9,9,646,524,253,1082,304,989,1921,3270,658,478,230,68,40,791,629,28,79,18,139,29,0.470672389,0.303290415,0.397142857,2.554285714,4.725923176,0.318571429,0.465714286,5.098571429,1.187142857,1.944285714,0.531649517,631.817612,NotImp,TAS,-0.321046218
45,195.1850866,152.8285769,-31.08143819,539,505,1058,1005,510,477,407,389,749,702,813,789,919,971,916,928,660,717,377,459,117,286,6667,6842,398,386,1131,1111,7,8,33,18,1171,1137,6256,6386,427,402,6216,6710,118,167,6134,6662,1050,1373,6148,6656,891,513,1300,387,904,1.1,749,2.5,14210,2337,238,524,196,2173,2241,280,595,777,1823,1173,1136,5600,5763,292,329,6217,6709,29,42,4759,5425,7,4,12,15,4,0,29,36,1151,1046,739,3844,1070,4156,5532,12802,1873,1411,1621,307,197,2550,2378,24,181,29,333,154,0.668806162,0.48694908,0.625320787,3.062874251,15.19223572,0.335329341,1.00427716,5.52566296,1.174935843,2.603934987,0.5807955,345.1110523,NotImp,NSW,0.459427173
46,9.018020883,150.6891704,-33.7710566,614,634,1057,1069,468,540,584,593,1327,1393,1064,1074,981,1079,1129,1251,597,635,258,325,67,148,7876,8513,270,228,200,225,5,0,0,4,205,229,6286,6728,1461,1584,7145,7602,652,756,7261,7780,2412,2772,7730,8314,323,364,1950,630,1527,1.1,1325,2.7,16731,3279,226,465,149,2358,3289,273,692,581,2202,208,227,7570,8135,369,379,7144,7602,54,70,5891,6678,38,40,102,102,4,5,46,48,1338,1151,680,5318,903,5647,6387,16043,1932,2514,1499,219,209,4654,4191,89,407,98,630,106,0.515706008,0.585544373,0.337804878,2.500304878,21.61657283,0.151829268,0.133841463,5.105487805,1.482621951,1.96554878,0.620721488,49.02336765,NotImp,NSW,0.127924195
47,3.075571037,145.0995181,-37.97745651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74459962,NotImp,VIC,-0.460900538
48,413.3372847,133.6259812,-32.04955755,67,80,208,215,102,77,86,67,133,182,192,183,163,162,184,179,124,98,45,54,19,22,1197,1200,126,122,293,352,3,0,0,0,296,352,1163,1144,90,101,1182,1164,86,97,1213,1202,258,334,1207,1210,295,235,1203,600,1389,1.1,1076,2.4,2949,420,35,84,36,476,439,30,58,102,395,295,351,964,920,63,50,1181,1164,7,11,847,953,3,0,5,4,0,0,4,3,331,241,258,699,321,623,1178,2415,302,248,387,33,34,703,627,6,35,9,85,22,0.685714286,0.476190476,0.413301663,2.995249406,3.119754421,0.589073634,1.54631829,6.159144893,1.750593824,2.733966746,0.56828953,561.3422034,Imp,SA,-0.344614396
49,97.29203923,149.8821177,-36.90016743,217,224,533,493,277,299,188,135,308,346,513,523,615,747,777,866,744,745,403,466,136,226,4335,4690,376,379,84,72,0,0,3,0,87,72,3849,4071,635,737,4385,4681,148,172,4325,4643,1417,1605,4274,4552,732,769,1500,482,1019,1.1,864,2.2,10327,2259,119,388,160,1033,2260,142,473,571,906,84,74,4439,4789,189,205,4385,4682,34,63,2954,3415,4,4,3,3,3,5,13,20,1252,1111,931,2754,1137,2880,5230,8825,1838,1001,1010,121,109,2114,1984,72,345,67,446,127,0.335104028,0.196104471,0.635840708,2.156637168,14.97195317,0.334070796,0.071681416,4.25619469,0.983628319,1.562389381,0.594930767,192.2444675,NotImp,NSW,0.445882526
50,33091.34695,131.8034991,-12.88368992,160,125,271,254,142,109,100,116,279,269,394,340,405,323,381,261,172,82,23,23,0,4,2157,1748,169,158,485,496,8,6,18,18,511,520,1669,1414,334,285,1730,1409,276,290,1855,1546,520,522,1832,1567,1573,1246,1408,618,1421,1.3,1149,2.4,6219,684,98,264,37,809,645,81,168,63,571,511,520,1523,1195,294,190,1731,1410,49,41,1033,952,8,0,5,0,0,0,84,102,693,483,313,1260,274,1046,1852,3402,375,279,654,64,48,1149,894,33,98,32,192,30,0.578947368,0.57748538,0.159124088,3.182481752,5.150466703,0.477372263,1.543065693,6.072992701,1.747445255,2.791240876,0.471082551,2544.917233,Imp,NT,-0.412988217
51,3.640388603,151.1007834,-33.95957069,609,587,1131,984,590,575,1006,978,1928,2044,1198,1451,1259,1378,931,1014,602,639,390,446,131,280,9582,10190,194,186,21,30,7,6,0,0,28,36,3490,3465,5865,6483,2323,2404,7090,7619,6924,7307,5229,5585,9424,9901,351,458,2000,422,1193,1.3,1140,2.9,20131,4329,134,397,143,3033,4470,210,681,680,2763,28,38,9379,9994,366,346,2324,2405,884,1093,3850,4363,422,281,499,476,7,7,39,33,3317,3340,665,6843,984,7289,6963,19326,2009,1973,2432,420,420,5191,4506,758,1405,765,1635,151,0.396858397,0.671286671,0.315242494,2.333256351,28.46139186,0.087759815,0.016397229,5.392378753,1.295842956,1.777598152,0.616847988,14.17370725,NotImp,NSW,0.495756802
52,5.981010515,144.8645066,-37.80202787,403,382,474,452,215,233,409,346,1192,948,969,890,718,612,441,434,265,236,176,246,63,125,5130,4753,196,150,35,31,3,0,0,4,38,35,2778,2674,2154,1915,2703,2583,2262,2056,3988,3825,2588,2345,4931,4660,316,229,1784,547,1363,1.2,1131,2.4,10135,1846,116,335,102,2049,1778,120,334,349,1491,37,35,4954,4626,337,241,2704,2581,421,439,2249,2419,327,176,344,236,4,0,78,53,1328,1164,535,3449,639,3090,4345,9591,1033,1245,1497,232,168,3054,2351,296,721,220,781,46,0.463705309,0.833152763,0.32864104,2.906876015,12.65558046,0.187330807,0.041147807,5.772604223,1.74445046,2.523010287,0.553436407,8.780737911,NotImp,VIC,-0.012505502
53,3.985259149,147.1807672,-41.45920327,96,87,220,208,145,131,88,88,134,131,208,242,232,287,269,273,198,208,131,206,68,145,1661,1900,128,106,26,27,6,0,0,0,32,27,1516,1736,205,199,1678,1896,54,55,1669,1881,542,612,1614,1811,94,148,1473,539,1447,1,1112,2.4,3666,853,35,92,68,425,872,38,150,270,381,32,29,1690,1929,68,47,1679,1895,0,7,1191,1485,4,0,0,0,5,5,4,7,422,367,324,1053,370,1237,1575,3426,651,472,241,45,34,912,910,30,140,14,240,63,0.359906213,0.260257913,0.654566745,2.177985948,5.756482545,0.274004684,0.076112412,4.216627635,1.107728337,1.62295082,0.622787954,447.5482428,NotImp,TAS,-0.021794973
54,1.619894946,144.758656,-37.88092077,199,186,409,360,196,167,148,158,292,337,462,473,377,400,250,226,121,115,40,44,4,9,2428,2414,68,61,18,11,0,0,0,0,18,11,1607,1588,757,775,1610,1560,769,814,2130,2137,908,1003,2373,2372,97,75,1733,618,1567,1.1,1447,2.9,4916,1047,42,124,16,657,1034,67,161,81,592,18,10,2359,2375,119,89,1610,1559,67,93,1453,1542,78,70,150,128,0,3,37,19,493,448,208,1517,253,1545,1722,4744,501,794,289,55,68,1366,1199,60,194,71,277,12,0.568290353,0.429799427,0.160305344,2.358778626,7.18310685,0.123091603,0.027671756,5.084923664,1.368320611,1.55629771,0.557935077,19.44238462,NotImp,VIC,-0.392574009
55,2.078864878,150.9664936,-33.86009725,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,3,0,4,3,0,3,0,0,5,3,0,0,0,1041,1125,1,1125,2.5,9,3,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,6,0,0,6,8,0,0,6,0,0,4,0,0,0,0,0,0,1,0,0,1.25,0.019741194,0.75,0,1.5,1,0.75,0.5,22.22080562,NotImp,NSW,-0.460874221
56,2.803003661,144.8848928,-37.7449969,207,209,392,391,202,169,175,213,367,383,479,545,425,455,303,320,179,232,174,262,70,115,2881,3205,92,90,9,7,0,0,0,0,9,7,2246,2535,630,657,2270,2469,623,741,2687,3015,1259,1470,2881,3211,50,64,2000,634,1849,1.1,1455,2.6,6206,1276,55,145,74,825,1292,76,228,305,796,8,3,2883,3187,82,105,2269,2468,40,47,2133,2496,31,27,29,34,0,0,23,18,521,465,354,1886,497,2044,2583,6093,982,820,490,53,55,1685,1561,87,375,85,480,40,0.471003135,0.454545455,0.476898982,2.447141738,8.746621911,0.142521535,0.012529366,4.976507439,1.36256852,1.858261551,0.623745503,10.32057071,NotImp,VIC,-0.021684814
57,4.588277318,144.8096006,-37.77615025,224,243,364,333,206,164,326,270,863,680,526,467,397,376,403,341,232,235,146,184,51,131,3614,3327,123,98,22,16,0,0,4,3,26,19,1604,1502,1783,1594,1575,1429,1826,1708,2506,2391,1527,1306,3410,3171,321,232,1517,417,989,1.2,871,2.4,7135,1288,111,284,71,1400,1239,117,297,336,856,26,19,3399,3132,313,272,1576,1428,214,260,1777,1901,251,164,220,153,3,4,207,138,577,449,255,2457,290,2172,2916,6585,858,656,1036,176,161,1939,1313,131,281,95,324,59,0.471273292,0.879658385,0.426687355,2.956555469,8.833437544,0.171450737,0.038013964,5.727695888,1.629169899,2.516679597,0.546441111,14.14757776,NotImp,VIC,-0.066574295
58,118.0209062,131.0422642,-12.46350059,95,97,264,211,252,128,585,112,357,169,328,270,312,300,285,246,134,81,36,24,9,4,2398,1541,260,100,143,143,12,9,4,3,159,155,2033,1221,279,196,2179,1353,140,80,2251,1357,882,543,1532,1380,1406,659,2167,927,2098,1.2,1857,2.8,4979,712,60,143,22,1359,678,40,115,42,458,159,155,2165,1269,332,218,2178,1352,22,10,1320,950,7,3,4,3,4,3,8,4,813,391,318,1658,259,879,1080,2914,351,431,215,32,23,1730,835,20,120,31,148,6,0.507022472,0.658707865,0.152875175,3.426367461,5.392212896,0.504908836,0.4628331,6.600280505,2.458625526,3,0.356646394,2611.513024,Imp,NT,-0.390568743
59,53.18173236,147.4070176,-35.07337368,118,100,202,188,173,253,254,378,191,196,180,178,211,222,126,108,81,104,74,86,23,46,1539,1787,94,72,36,25,0,0,0,0,36,25,1406,1622,148,160,1452,1669,113,132,1484,1731,636,930,1323,1418,443,791,1649,428,1544,1.1,1295,2.7,3974,607,24,59,23,601,597,28,70,110,762,37,22,1526,1774,70,60,1452,1669,7,17,1191,1400,3,6,42,41,0,0,4,6,262,287,301,912,406,1071,1100,2742,313,403,228,52,48,849,844,61,120,34,201,12,0.49752883,0.937397035,0.388157895,2.690789474,4.090103081,0.273026316,0.100328947,5.309210526,1.475328947,2.672697368,0.649092179,158.1857734,NotImp,NSW,-0.296883166
60,54.0245514,152.9504446,-26.63305049,681,628,1223,1203,594,602,462,480,1031,1110,1111,1271,1099,1245,1024,1149,771,829,461,604,181,375,8164,9125,474,372,232,225,18,24,13,21,263,270,6911,7540,1313,1496,7870,8598,395,463,7665,8489,2640,3141,8024,8820,663,841,1733,489,1151,1.1,938,2.5,18347,3399,241,626,178,2294,3430,351,990,818,2070,265,270,8012,8805,361,422,7871,8598,86,129,5083,6106,27,24,34,24,6,3,33,53,2475,2281,1261,4960,1796,5301,7442,16847,1973,2446,2069,347,283,4239,4057,114,429,101,820,190,0.544571933,0.444542513,0.531764706,2.59,22.07853318,0.248823529,0.165882353,5.145294118,1.33,2.051764706,0.629249221,93.45696513,Imp,QLD,0.790463308
61,290.9043862,151.4507318,-24.65941003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,3,3,0,0,3,3,0,0,2600,289,1125,1,1750,2,6,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0.857142857,349.8717185,Imp,QLD,-0.460378369
62,11.17198404,145.1638919,-37.77886257,696,663,1582,1493,971,861,916,921,1563,1544,1696,1959,1843,2086,1527,1812,1304,1472,738,859,181,359,12573,13603,445,426,16,16,3,3,0,0,19,19,7107,7467,5441,6094,6742,7136,5905,6524,10964,11851,6615,7046,12437,13415,364,488,2000,533,1542,1.1,1355,2.8,26704,6427,172,486,220,3438,6616,239,833,1080,3105,18,21,12571,13624,429,385,6740,7136,707,867,7398,8444,190,187,412,376,58,66,147,139,3167,3067,1667,8493,2145,9134,10169,25853,4435,2876,1890,404,342,7056,6327,720,2173,511,2370,179,0.349307609,0.386494476,0.418481643,2.098942128,43.97118822,0.135500933,0.006378345,4.717485999,1.150902302,1.425326696,0.601277216,18.05724321,NotImp,VIC,0.990539243
63,5.475640156,138.5926959,-34.88401383,450,411,745,724,429,411,688,570,1169,1028,1008,1037,1025,1009,746,759,366,437,283,351,101,239,6728,6759,282,219,54,66,3,0,0,0,57,66,4686,4840,1976,1901,4812,4894,1904,1882,5724,5934,3479,3472,6527,6603,372,319,1733,645,1821,1.1,1360,2.5,13823,2703,118,361,106,2529,2691,124,507,529,1990,56,70,6649,6690,305,218,4812,4894,153,168,3804,4295,300,236,174,110,8,6,129,83,1772,1590,983,4418,1184,4346,5845,13129,1705,1815,1652,219,153,4056,3623,386,1129,327,1220,125,0.427672956,0.64335923,0.379807692,2.630177515,19.36347731,0.185281065,0.046597633,5.295488166,1.55658284,2.227071006,0.575577558,5.000438057,Imp,SA,0.287916794
64,2.685847257,130.8731253,-12.3710981,98,98,209,166,122,71,163,135,284,245,219,222,198,220,186,186,92,74,26,29,6,6,1503,1376,99,75,51,47,9,5,7,9,67,61,865,790,612,591,892,831,590,557,1153,1081,766,764,1338,1306,264,189,2167,812,2171,1.2,1991,2.9,3095,604,24,68,13,589,600,31,88,45,419,67,60,1427,1327,106,66,892,830,63,88,852,842,77,60,62,26,0,0,13,21,367,310,240,928,300,801,970,2643,265,307,321,46,30,943,835,92,245,102,286,7,0.508278146,0.693708609,0.180165289,2.537190083,4.580159896,0.287603306,0.238016529,5.27768595,1.608264463,2.019834711,0.532844037,2626.409463,Imp,NT,-0.406670732
65,12.65599926,150.8394632,-33.93229755,798,760,1776,1672,768,723,566,620,1339,1517,1573,1754,1303,1265,700,659,293,279,101,115,18,41,9060,9234,174,170,81,101,3,7,3,0,87,108,5239,5254,3613,3757,4324,4226,4582,4840,8230,8344,3475,3852,8989,9162,214,227,2400,649,1716,1.1,1743,3.6,18588,4040,140,268,53,2158,4062,270,468,289,1885,86,109,8784,8921,364,375,4325,4225,506,548,6329,6609,612,573,694,690,3,0,74,80,610,471,531,5630,669,5823,5247,18153,835,3271,860,258,258,5076,4341,136,659,143,882,37,0.627722772,0.48490099,0.107646622,2.271467459,26.60704876,0.085127444,0.049740163,5.23410047,1.319970304,1.267260579,0.582028591,34.67735246,NotImp,NSW,-0.236215883
